Citing ID,Citing Venue Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap ID,Cited Publication Year
2969970780,biorxiv,NA,2019,2117852776,NA,NA,2007
2969970780,biorxiv,NA,2019,2119301589,journal of translational medicine,11839,2012
2969970780,biorxiv,NA,2019,2119301589,journal of translational medicine,11839,2012
2969970780,biorxiv,NA,2019,2157472521,investigative ophthalmology & visual science,8982,2011
2969970780,biorxiv,NA,2019,2157472521,investigative ophthalmology & visual science,8982,2011
2969970780,biorxiv,NA,2019,2164402336,immunological reviews,7885,2003
2969970780,biorxiv,NA,2019,2164402336,immunological reviews,7885,2003
2969970780,biorxiv,NA,2019,2166572577,bioinformatics,2499,2009
2969970780,biorxiv,NA,2019,2166572577,bioinformatics,2499,2009
2969970780,biorxiv,NA,2019,2170423927,clinical cancer research,3797,2014
2969970780,biorxiv,NA,2019,2170423927,clinical cancer research,3797,2014
2969970780,biorxiv,NA,2019,2172537925,current opinion in immunology,4660,2016
2969970780,biorxiv,NA,2019,2172537925,current opinion in immunology,4660,2016
2969970780,biorxiv,NA,2019,2181523240,NA,NA,2010
2969970780,biorxiv,NA,2019,2181523240,NA,NA,2010
2969970780,biorxiv,NA,2019,2260951263,nature genetics,13453,2016
2969970780,biorxiv,NA,2019,2260951263,nature genetics,13453,2016
2969970780,biorxiv,NA,2019,2266683146,trends in immunology,18881,2016
2969970780,biorxiv,NA,2019,2266683146,trends in immunology,18881,2016
2969970780,biorxiv,NA,2019,2299919100,immunity,7878,2016
2969970780,biorxiv,NA,2019,2299919100,immunity,7878,2016
2969970780,biorxiv,NA,2019,2339442385,immunological reviews,7885,2016
2969970780,biorxiv,NA,2019,2339442385,immunological reviews,7885,2016
2969970780,biorxiv,NA,2019,2358421111,nature methods,13458,2016
2969970780,biorxiv,NA,2019,2358421111,nature methods,13458,2016
2969970780,biorxiv,NA,2019,2406250479,bioinformatics,2499,2016
2969970780,biorxiv,NA,2019,2406250479,bioinformatics,2499,2016
2969970780,biorxiv,NA,2019,2411767313,nature reviews cancer,13464,2016
2969970780,biorxiv,NA,2019,2411767313,nature reviews cancer,13464,2016
2969970780,biorxiv,NA,2019,2482092413,nature genetics,13453,2016
2969970780,biorxiv,NA,2019,2482092413,nature genetics,13453,2016
2969970780,biorxiv,NA,2019,2500477403,statistical applications in genetics and molecular biology,17973,2016
2969970780,biorxiv,NA,2019,2500477403,statistical applications in genetics and molecular biology,17973,2016
2969970780,biorxiv,NA,2019,2528849844,frontiers in immunology,NA,2016
2969970780,biorxiv,NA,2019,2528849844,frontiers in immunology,NA,2016
2969970780,biorxiv,NA,2019,2530790566,scientific reports,NA,2016
2969970780,biorxiv,NA,2019,2530790566,scientific reports,NA,2016
2969970780,biorxiv,NA,2019,2544822491,journal of machine learning research,10714,2019
2969970780,biorxiv,NA,2019,2544822491,journal of machine learning research,10714,2019
2969970780,biorxiv,NA,2019,2560656592,r journal,NA,2017
2969970780,biorxiv,NA,2019,2560656592,r journal,NA,2017
2969970780,biorxiv,NA,2019,2578528809,nature,13439,2017
2969970780,biorxiv,NA,2019,2578528809,nature,13439,2017
2969970780,biorxiv,NA,2019,2581502995,chemical science,3473,2017
2969970780,biorxiv,NA,2019,2581502995,chemical science,3473,2017
2969970780,biorxiv,NA,2019,2605479282,nature,13439,2017
2969970780,biorxiv,NA,2019,2605479282,nature,13439,2017
2969970780,biorxiv,NA,2019,2737082469,nature reviews clinical oncology,13466,2017
2969970780,biorxiv,NA,2019,2737082469,nature reviews clinical oncology,13466,2017
2969970780,biorxiv,NA,2019,2743344672,nature methods,13458,2017
2969970780,biorxiv,NA,2019,2743344672,nature methods,13458,2017
2969970780,biorxiv,NA,2019,2755261245,cancer research,3234,2017
2969970780,biorxiv,NA,2019,2755261245,cancer research,3234,2017
2969970780,biorxiv,NA,2019,2759011314,nano letters,13385,2017
2969970780,biorxiv,NA,2019,2759011314,nano letters,13385,2017
2969970780,biorxiv,NA,2019,2761177724,human pathology,7463,2017
2969970780,biorxiv,NA,2019,2761177724,human pathology,7463,2017
2969970780,biorxiv,NA,2019,2775714903,plos one,14924,2017
2969970780,biorxiv,NA,2019,2775714903,plos one,14924,2017
2969970780,biorxiv,NA,2019,2781525129,ca a cancer journal for clinicians,NA,2018
2969970780,biorxiv,NA,2019,2781525129,ca a cancer journal for clinicians,NA,2018
2969970780,biorxiv,NA,2019,2782103116,cancer immunology research,NA,2018
2969970780,biorxiv,NA,2019,2782103116,cancer immunology research,NA,2018
2969970780,biorxiv,NA,2019,2801309958,nature medicine,13457,2018
2969970780,biorxiv,NA,2019,2801309958,nature medicine,13457,2018
2969970780,biorxiv,NA,2019,2802206159,the lancet,NA,2018
2969970780,biorxiv,NA,2019,2802206159,the lancet,NA,2018
2969970780,biorxiv,NA,2019,2809368942,science,17311,2018
2969970780,biorxiv,NA,2019,2809368942,science,17311,2018
2969970780,biorxiv,NA,2019,2832881433,elife,NA,2018
2969970780,biorxiv,NA,2019,2832881433,elife,NA,2018
2969970780,biorxiv,NA,2019,2887091285,science,17311,2018
2969970780,biorxiv,NA,2019,2887091285,science,17311,2018
2969970780,biorxiv,NA,2019,2890156321,cell,3323,2018
2969970780,biorxiv,NA,2019,2890156321,cell,3323,2018
2969970780,biorxiv,NA,2019,2892047621,elife,NA,2018
2969970780,biorxiv,NA,2019,2892047621,elife,NA,2018
2969970780,biorxiv,NA,2019,2897299514,cancer discovery,NA,2018
2969970780,biorxiv,NA,2019,2897299514,cancer discovery,NA,2018
2969970780,biorxiv,NA,2019,2899224111,science,17311,2018
2969970780,biorxiv,NA,2019,2899224111,science,17311,2018
2969970780,biorxiv,NA,2019,2899235059,nature biotechnology,13440,2018
2969970780,biorxiv,NA,2019,2899235059,nature biotechnology,13440,2018
2969970780,biorxiv,NA,2019,2907115200,biorxiv,NA,2018
2969970780,biorxiv,NA,2019,2907115200,biorxiv,NA,2018
2969970780,biorxiv,NA,2019,2914473800,ca a cancer journal for clinicians,NA,2018
2969970780,biorxiv,NA,2019,2914473800,ca a cancer journal for clinicians,NA,2018
2969970780,biorxiv,NA,2019,2921134260,biorxiv,NA,2019
2969970780,biorxiv,NA,2019,2921134260,biorxiv,NA,2019
2969970780,biorxiv,NA,2019,2949238013,cell,3323,2018
2969970780,biorxiv,NA,2019,2949238013,cell,3323,2018
2982932823,nature protocols,13463,2019,76276301,methods of molecular biology,NA,2015
2982932823,nature protocols,13463,2019,76276301,methods of molecular biology,NA,2015
2982932823,nature protocols,13463,2019,1982558766,ultramicroscopy,19006,2005
2982932823,nature protocols,13463,2019,1982558766,ultramicroscopy,19006,2005
2982932823,nature protocols,13463,2019,1983344263,analytical chemistry,1262,2013
2982932823,nature protocols,13463,2019,1983344263,analytical chemistry,1262,2013
2982932823,nature protocols,13463,2019,1987918216,mass spectrometry reviews,12612,2013
2982932823,nature protocols,13463,2019,1987918216,mass spectrometry reviews,12612,2013
2982932823,nature protocols,13463,2019,1990498979,nature reviews genetics,13470,2006
2982932823,nature protocols,13463,2019,1990498979,nature reviews genetics,13470,2006
2982932823,nature protocols,13463,2019,1993399410,analytical chemistry,1262,2009
2982932823,nature protocols,13463,2019,1993399410,analytical chemistry,1262,2009
2982932823,nature protocols,13463,2019,1999223151,journal of the american society for mass spectrometry,11583,2015
2982932823,nature protocols,13463,2019,1999223151,journal of the american society for mass spectrometry,11583,2015
2982932823,nature protocols,13463,2019,2005415776,analytical and bioanalytical chemistry,1258,2012
2982932823,nature protocols,13463,2019,2005415776,analytical and bioanalytical chemistry,1258,2012
2982932823,nature protocols,13463,2019,2009183165,chemistry a european journal,NA,2003
2982932823,nature protocols,13463,2019,2009183165,chemistry a european journal,NA,2003
2982932823,nature protocols,13463,2019,2024248369,analyst,1256,2014
2982932823,nature protocols,13463,2019,2024248369,analyst,1256,2014
2982932823,nature protocols,13463,2019,2028705982,proceedings of the national academy of sciences of the united states of america,15868,1997
2982932823,nature protocols,13463,2019,2028705982,proceedings of the national academy of sciences of the united states of america,15868,1997
2982932823,nature protocols,13463,2019,2035037712,analytical chemistry,1262,2004
2982932823,nature protocols,13463,2019,2035037712,analytical chemistry,1262,2004
2982932823,nature protocols,13463,2019,2041839793,analytical chemistry,1262,2010
2982932823,nature protocols,13463,2019,2041839793,analytical chemistry,1262,2010
2982932823,nature protocols,13463,2019,2050540588,analytical and bioanalytical chemistry,1258,2015
2982932823,nature protocols,13463,2019,2050540588,analytical and bioanalytical chemistry,1258,2015
2982932823,nature protocols,13463,2019,2050677546,annals of the new york academy of sciences,1470,1991
2982932823,nature protocols,13463,2019,2050677546,annals of the new york academy of sciences,1470,1991
2982932823,nature protocols,13463,2019,2053800188,international journal of mass spectrometry,8600,2007
2982932823,nature protocols,13463,2019,2053800188,international journal of mass spectrometry,8600,2007
2982932823,nature protocols,13463,2019,2057399242,chemical reviews,3472,2013
2982932823,nature protocols,13463,2019,2057399242,chemical reviews,3472,2013
2982932823,nature protocols,13463,2019,2064172603,analytical chemistry,1262,2014
2982932823,nature protocols,13463,2019,2064172603,analytical chemistry,1262,2014
2982932823,nature protocols,13463,2019,2069228382,journal of proteomics,11263,2012
2982932823,nature protocols,13463,2019,2069228382,journal of proteomics,11263,2012
2982932823,nature protocols,13463,2019,2070954950,analytical chemistry,1262,2012
2982932823,nature protocols,13463,2019,2070954950,analytical chemistry,1262,2012
2982932823,nature protocols,13463,2019,2079559671,journal of proteomics,11263,2011
2982932823,nature protocols,13463,2019,2079559671,journal of proteomics,11263,2011
2982932823,nature protocols,13463,2019,2080669227,analytical chemistry,1262,2012
2982932823,nature protocols,13463,2019,2080669227,analytical chemistry,1262,2012
2982932823,nature protocols,13463,2019,2085052924,cell,3323,1997
2982932823,nature protocols,13463,2019,2085052924,cell,3323,1997
2982932823,nature protocols,13463,2019,2087350327,journal of mass spectrometry,10761,2012
2982932823,nature protocols,13463,2019,2087350327,journal of mass spectrometry,10761,2012
2982932823,nature protocols,13463,2019,2089706020,journal of mass spectrometry,10761,2003
2982932823,nature protocols,13463,2019,2089706020,journal of mass spectrometry,10761,2003
2982932823,nature protocols,13463,2019,2093927282,analytical and bioanalytical chemistry,1258,2015
2982932823,nature protocols,13463,2019,2093927282,analytical and bioanalytical chemistry,1258,2015
2982932823,nature protocols,13463,2019,2110797862,journal of lipid research,10699,2009
2982932823,nature protocols,13463,2019,2110797862,journal of lipid research,10699,2009
2982932823,nature protocols,13463,2019,2118473535,journal of the american society for mass spectrometry,11583,2009
2982932823,nature protocols,13463,2019,2118473535,journal of the american society for mass spectrometry,11583,2009
2982932823,nature protocols,13463,2019,2134331076,drug discovery today,5101,2005
2982932823,nature protocols,13463,2019,2134331076,drug discovery today,5101,2005
2982932823,nature protocols,13463,2019,2152052009,mass spectrometry reviews,12612,2016
2982932823,nature protocols,13463,2019,2152052009,mass spectrometry reviews,12612,2016
2982932823,nature protocols,13463,2019,2157674060,development,4881,2002
2982932823,nature protocols,13463,2019,2157674060,development,4881,2002
2982932823,nature protocols,13463,2019,2268361055,analyst,1256,2016
2982932823,nature protocols,13463,2019,2268361055,analyst,1256,2016
2982932823,nature protocols,13463,2019,2276350971,analytical chemistry,1262,2016
2982932823,nature protocols,13463,2019,2276350971,analytical chemistry,1262,2016
2982932823,nature protocols,13463,2019,2299018850,analytical chemistry,1262,2015
2982932823,nature protocols,13463,2019,2299018850,analytical chemistry,1262,2015
2982932823,nature protocols,13463,2019,2313300359,journal of mass spectrometry,10761,2012
2982932823,nature protocols,13463,2019,2313300359,journal of mass spectrometry,10761,2012
2982932823,nature protocols,13463,2019,2326874719,microscopy today,NA,2016
2982932823,nature protocols,13463,2019,2326874719,microscopy today,NA,2016
2982932823,nature protocols,13463,2019,2520735535,scientific reports,NA,2016
2982932823,nature protocols,13463,2019,2520735535,scientific reports,NA,2016
2982932823,nature protocols,13463,2019,2556219511,nature methods,13458,2017
2982932823,nature protocols,13463,2019,2556219511,nature methods,13458,2017
2982932823,nature protocols,13463,2019,2567581555,analytical chemistry,1262,2017
2982932823,nature protocols,13463,2019,2567581555,analytical chemistry,1262,2017
2982932823,nature protocols,13463,2019,2597101834,analytical chemistry,1262,2017
2982932823,nature protocols,13463,2019,2597101834,analytical chemistry,1262,2017
2982932823,nature protocols,13463,2019,2626123383,analyst,1256,2017
2982932823,nature protocols,13463,2019,2626123383,analyst,1256,2017
2982932823,nature protocols,13463,2019,2741110505,journal of the american society for mass spectrometry,11583,2018
2982932823,nature protocols,13463,2019,2741110505,journal of the american society for mass spectrometry,11583,2018
2982932823,nature protocols,13463,2019,2749001395,analyst,1256,2017
2982932823,nature protocols,13463,2019,2749001395,analyst,1256,2017
2982932823,nature protocols,13463,2019,2773829369,nature communications,13452,2017
2982932823,nature protocols,13463,2019,2773829369,nature communications,13452,2017
2982932823,nature protocols,13463,2019,2787086399,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2787086399,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2801031106,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2801031106,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2801854528,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2801854528,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2804918233,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2804918233,analytical chemistry,1262,2018
2982932823,nature protocols,13463,2019,2914598164,angewandte chemie,1294,2019
2982932823,nature protocols,13463,2019,2914598164,angewandte chemie,1294,2019
2982932823,nature protocols,13463,2019,2916087340,analytical chemistry,1262,2019
2982932823,nature protocols,13463,2019,2916087340,analytical chemistry,1262,2019
2982932823,nature protocols,13463,2019,2968640509,analytical chemistry,1262,2019
2982932823,nature protocols,13463,2019,2968640509,analytical chemistry,1262,2019
2971398276,nature methods,13458,2019,1631320694,cell,3323,2015
2971398276,nature methods,13458,2019,1631320694,cell,3323,2015
2971398276,nature methods,13458,2019,1757909678,genome biology,6685,2005
2971398276,nature methods,13458,2019,1757909678,genome biology,6685,2005
2971398276,nature methods,13458,2019,2092756750,science,17311,2012
2971398276,nature methods,13458,2019,2092756750,science,17311,2012
2971398276,nature methods,13458,2019,2097360283,journal of statistical software,11470,2010
2971398276,nature methods,13458,2019,2097360283,journal of statistical software,11470,2010
2971398276,nature methods,13458,2019,2122825543,journal of the royal statistical society series b statistical methodology,11762,2005
2971398276,nature methods,13458,2019,2122825543,journal of the royal statistical society series b statistical methodology,11762,2005
2971398276,nature methods,13458,2019,2462007197,journal of biomedical semantics,NA,2016
2971398276,nature methods,13458,2019,2462007197,journal of biomedical semantics,NA,2016
2971398276,nature methods,13458,2019,2747545374,science,17311,2017
2971398276,nature methods,13458,2019,2747545374,science,17311,2017
2971398276,nature methods,13458,2019,2753908609,nature protocols,13463,2018
2971398276,nature methods,13458,2019,2753908609,nature protocols,13463,2018
2971398276,nature methods,13458,2019,2788348358,cell,3323,2018
2971398276,nature methods,13458,2019,2788348358,cell,3323,2018
2971398276,nature methods,13458,2019,2794083495,science,17311,2018
2971398276,nature methods,13458,2019,2794083495,science,17311,2018
2971398276,nature methods,13458,2019,2865352686,nature medicine,13457,2018
2971398276,nature methods,13458,2019,2865352686,nature medicine,13457,2018
2971398276,nature methods,13458,2019,2887694579,molecular cell,13216,2018
2971398276,nature methods,13458,2019,2887694579,molecular cell,13216,2018
2971398276,nature methods,13458,2019,2887910040,cell,3323,2018
2971398276,nature methods,13458,2019,2887910040,cell,3323,2018
2971398276,nature methods,13458,2019,2894687190,nature,13439,2018
2971398276,nature methods,13458,2019,2894687190,nature,13439,2018
2971398276,nature methods,13458,2019,2895456557,nucleic acids research,13928,2019
2971398276,nature methods,13458,2019,2895456557,nucleic acids research,13928,2019
2971398276,nature methods,13458,2019,2899948177,nature communications,13452,2018
2971398276,nature methods,13458,2019,2899948177,nature communications,13452,2018
2971398276,nature methods,13458,2019,2940256315,genome biology,6685,2019
2971398276,nature methods,13458,2019,2940256315,genome biology,6685,2019
2971398276,nature methods,13458,2019,2949693884,cell,3323,2018
2971398276,nature methods,13458,2019,2949693884,cell,3323,2018
2971398276,nature methods,13458,2019,2951506174,nature communications,13452,2017
2971398276,nature methods,13458,2019,2951506174,nature communications,13452,2017
2971398276,nature methods,13458,2019,2953068997,nature communications,13452,2018
2971398276,nature methods,13458,2019,2953068997,nature communications,13452,2018
2971398276,nature methods,13458,2019,3021458331,NA,NA,2018
2971398276,nature methods,13458,2019,3021458331,NA,NA,2018
2949693884,cell,3323,2018,60293109,advances in experimental medicine and biology,690,2014
2949693884,cell,3323,2018,60293109,advances in experimental medicine and biology,690,2014
2949693884,cell,3323,2018,1557732891,the journal of comparative neurology,NA,2014
2949693884,cell,3323,2018,1557732891,the journal of comparative neurology,NA,2014
2949693884,cell,3323,2018,1968880709,frontiers in neural circuits,6514,2014
2949693884,cell,3323,2018,1968880709,frontiers in neural circuits,6514,2014
2949693884,cell,3323,2018,1979283544,science,17311,2015
2949693884,cell,3323,2018,1979283544,science,17311,2015
2949693884,cell,3323,2018,1979776451,scientific reports,NA,2015
2949693884,cell,3323,2018,1979776451,scientific reports,NA,2015
2949693884,cell,3323,2018,2003426511,current biology,4595,1998
2949693884,cell,3323,2018,2003426511,current biology,4595,1998
2949693884,cell,3323,2018,2005128771,physical review e,14760,2008
2949693884,cell,3323,2018,2005128771,physical review e,14760,2008
2949693884,cell,3323,2018,2012441839,proceedings of the national academy of sciences of the united states of america,15868,2010
2949693884,cell,3323,2018,2012441839,proceedings of the national academy of sciences of the united states of america,15868,2010
2949693884,cell,3323,2018,2026902665,cell and tissue research,3325,2008
2949693884,cell,3323,2018,2026902665,cell and tissue research,3325,2008
2949693884,cell,3323,2018,2033072655,nature neuroscience,13460,2015
2949693884,cell,3323,2018,2033072655,nature neuroscience,13460,2015
2949693884,cell,3323,2018,2036582717,nature genetics,13453,2008
2949693884,cell,3323,2018,2036582717,nature genetics,13453,2008
2949693884,cell,3323,2018,2071010503,science,17311,2014
2949693884,cell,3323,2018,2071010503,science,17311,2014
2949693884,cell,3323,2018,2082321819,febs letters,6222,2002
2949693884,cell,3323,2018,2082321819,febs letters,6222,2002
2949693884,cell,3323,2018,2087565817,glia,6887,2010
2949693884,cell,3323,2018,2087565817,glia,6887,2010
2949693884,cell,3323,2018,2089187494,cell,3323,2008
2949693884,cell,3323,2018,2089187494,cell,3323,2008
2949693884,cell,3323,2018,2102212449,cell,3323,2015
2949693884,cell,3323,2018,2102212449,cell,3323,2015
2949693884,cell,3323,2018,2104135721,nature neuroscience,13460,2010
2949693884,cell,3323,2018,2104135721,nature neuroscience,13460,2010
2949693884,cell,3323,2018,2109909801,nature,13439,2010
2949693884,cell,3323,2018,2109909801,nature,13439,2010
2949693884,cell,3323,2018,2117719082,nature neuroscience,13460,2006
2949693884,cell,3323,2018,2117719082,nature neuroscience,13460,2006
2949693884,cell,3323,2018,2121690903,nature biotechnology,13440,2012
2949693884,cell,3323,2018,2121690903,nature biotechnology,13440,2012
2949693884,cell,3323,2018,2123491442,nature,13439,2007
2949693884,cell,3323,2018,2123491442,nature,13439,2007
2949693884,cell,3323,2018,2128227827,genome research,6684,2011
2949693884,cell,3323,2018,2128227827,genome research,6684,2011
2949693884,cell,3323,2018,2128366083,proceedings of the national academy of sciences of the united states of america,15868,2007
2949693884,cell,3323,2018,2128366083,proceedings of the national academy of sciences of the united states of america,15868,2007
2949693884,cell,3323,2018,2149573463,nature methods,13458,2009
2949693884,cell,3323,2018,2149573463,nature methods,13458,2009
2949693884,cell,3323,2018,2154765421,human molecular genetics,7458,2013
2949693884,cell,3323,2018,2154765421,human molecular genetics,7458,2013
2949693884,cell,3323,2018,2158217645,nature protocols,13463,2009
2949693884,cell,3323,2018,2158217645,nature protocols,13463,2009
2949693884,cell,3323,2018,2164184272,drug metabolism and disposition,5108,2013
2949693884,cell,3323,2018,2164184272,drug metabolism and disposition,5108,2013
2949693884,cell,3323,2018,2169264846,genes & development,6649,2008
2949693884,cell,3323,2018,2169264846,genes & development,6649,2008
2949693884,cell,3323,2018,2211603551,cell research,3344,2016
2949693884,cell,3323,2018,2211603551,cell research,3344,2016
2949693884,cell,3323,2018,2231058499,nature neuroscience,13460,2016
2949693884,cell,3323,2018,2231058499,nature neuroscience,13460,2016
2949693884,cell,3323,2018,2263649084,development,4881,2016
2949693884,cell,3323,2018,2263649084,development,4881,2016
2949693884,cell,3323,2018,2415341492,science,17311,2016
2949693884,cell,3323,2018,2415341492,science,17311,2016
2949693884,cell,3323,2018,2510746232,cell,3323,2016
2949693884,cell,3323,2018,2510746232,cell,3323,2016
2949693884,cell,3323,2018,2516171089,nature neuroscience,13460,2016
2949693884,cell,3323,2018,2516171089,nature neuroscience,13460,2016
2949693884,cell,3323,2018,2559702793,nature reviews neuroscience,13476,2017
2949693884,cell,3323,2018,2559702793,nature reviews neuroscience,13476,2017
2949693884,cell,3323,2018,2562003322,nature neuroscience,13460,2017
2949693884,cell,3323,2018,2562003322,nature neuroscience,13460,2017
2949693884,cell,3323,2018,2612519453,elife,NA,2017
2949693884,cell,3323,2018,2612519453,elife,NA,2017
2949693884,cell,3323,2018,2620827867,cell,3323,2017
2949693884,cell,3323,2018,2620827867,cell,3323,2017
2949693884,cell,3323,2018,2752828587,cell research,3344,2016
2949693884,cell,3323,2018,2752828587,cell research,3344,2016
2949693884,cell,3323,2018,2769017338,current opinion in neurobiology,4667,2017
2949693884,cell,3323,2018,2769017338,current opinion in neurobiology,4667,2017
2949693884,cell,3323,2018,2783380616,nature neuroscience,13460,2018
2949693884,cell,3323,2018,2783380616,nature neuroscience,13460,2018
2949693884,cell,3323,2018,2786318872,nature,13439,2018
2949693884,cell,3323,2018,2786318872,nature,13439,2018
2949693884,cell,3323,2018,2792247450,biorxiv,NA,2018
2949693884,cell,3323,2018,2792247450,biorxiv,NA,2018
2949693884,cell,3323,2018,2800339537,nature neuroscience,13460,2018
2949693884,cell,3323,2018,2800339537,nature neuroscience,13460,2018
2949693884,cell,3323,2018,2888747982,cell reports,NA,2018
2949693884,cell,3323,2018,2888747982,cell reports,NA,2018
2949693884,cell,3323,2018,2950724991,molecular metabolism,NA,2017
2949693884,cell,3323,2018,2950724991,molecular metabolism,NA,2017
2949693884,cell,3323,2018,2952673268,nature genetics,13453,2018
2949693884,cell,3323,2018,2952673268,nature genetics,13453,2018
2949693884,cell,3323,2018,2953293240,elife,NA,2017
2949693884,cell,3323,2018,2953293240,elife,NA,2017
2949693884,cell,3323,2018,2955982445,european neuropsychopharmacology,6014,2019
2949693884,cell,3323,2018,2955982445,european neuropsychopharmacology,6014,2019
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,73006709,NA,NA,2004
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,73006709,NA,NA,2004
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,202805313,NA,NA,2013
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,202805313,NA,NA,2013
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,608882361,NA,NA,2014
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,608882361,NA,NA,2014
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,819530446,NA,NA,2015
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,819530446,NA,NA,2015
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1128234164,NA,NA,2015
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1128234164,NA,NA,2015
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1537178950,NA,NA,2003
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1537178950,NA,NA,2003
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1572539703,NA,NA,2012
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1572539703,NA,NA,2012
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1631150390,NA,NA,2014
2904226860,proceedings of the national academy of sciences of the united states of america,15868,2018,1631150390,NA,NA,2014
